judul,BAB,Pasal,Content
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 43,"(1) Pemberi kerja yang menggunakan tenaga kerja asing harus memiliki rencana penggunaan tenaga kerja asing yang disahkan oleh Menteri atau pejabat yang ditunjuk. (2) Rencana penggunaan tenaga kerja asing sebagaimana dimaksud dalam ayat (1) sekurang-kurangnya memuat keterangan: a. alasan penggunaan tenaga kerja asing; b. jabatan dan/atau kedudukan tenaga kerja asing dalam struktur organisasi perusahaan yang bersangkutan; c. jangka waktu penggunaan tenaga kerja asing; dan d. penunjukan tenaga kerja warga negara Indonesia sebagai pendamping tenaga kerja asing yang dipekerjakan. (3) Ketentuan sebagaimana dimaksud dalam ayat (1) tidak berlaku bagi instansi pemerintah, badan-badan internasional dan perwakilan negara asing. (4) Ketentuan mengenai tata cara pengesahan rencana penggunaan tenaga kerja asing diatur dengan Keputusan Menteri."
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 44,(1) Pemberi kerja tenaga kerja asing wajib menaati ketentuan mengenai jabatan dan standar kompetensi yang berlaku. (2) Ketentuan mengenai jabatan dan standar kompetensi sebagaimana dimaksud dalam ayat (1) diatur dengan Keputusan Menteri.
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 45,(1) Pemberi kerja tenaga kerja asing wajib: a. menunjuk tenaga kerja warga negara Indonesia sebagai tenaga pendamping tenaga kerja asing yang dipekerjakan untuk alih teknologi dan alih keahlian dari tenaga kerja asing; dan b. melaksanakan pendidikan dan pelatihan kerja bagi tenaga kerja Indonesia sebagaimana dimaksud pada huruf a yang sesuai dengan kualifikasi jabatan yang diduduki oleh tenaga kerja asing. (2) Ketentuan sebagaimana dimaksud dalam ayat (1) tidak berlaku bagi tenaga kerja asing yang menduduki jabatan direksi dan/atau komisaris.
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 46,(1) Tenaga kerja asing dilarang menduduki jabatan yang mengurusi personalia dan/atau jabatan-jabatan tertentu. (2) Jabatan-jabatan tertentu sebagaimana dimaksud dalam ayat (1) diatur dengan Keputusan Menteri
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 47,"(1) Pemberi kerja wajib membayar kompensasi atas setiap tenaga kerja asing yang dipekerjakannya. ditjen Peraturan Perundang-undanganperwakilan negara asing, badan-badan internasional, lembaga sosial, lembaga keagamaan, dan jabatan-jabatan tertentu di lembaga pendidikan. (3) Ketentuan mengenai jabatan-jabatan tertentu di lembaga pendidikan sebagaimana dimaksud dalam ayat (2) diatur dengan Keputusan Menteri. (4) Ketentuan mengenai besarnya kompensasi dan penggunaannya diatur dengan Peraturan Pemerintah."
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 48,Pemberi kerja yang mempekerjakan tenaga kerja asing wajib memulangkan tenaga kerja asing ke negara asalnya setelah hubungan kerjanya berakhir.
UU_No_13_Tahun_2003_cleaned.txt,BAB VIII: PENGGUNAAN TENAGA KERJA ASING,PASAL 49,Ketentuan mengenai penggunaan tenaga kerja asing serta pelaksanaan pendidikan dan pelatihan tenaga kerja pendamping diatur dengan Keputusan Presiden. BAB IX : HUBUNGAN KERJA
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 50,Hubungan kerja terjadi karena adanya perjanjian kerja antara pengusaha dan pekerja/buruh.
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 51,(1) Perjanjian kerja dibuat secara tertulis atau lisan. (2) Perjanjian kerja yang dipersyaratkan secara tertulis dilaksanakan sesuai dengan peraturan perundang-undangan yang berlaku.
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 52,"(1) Perjanjian kerja dibuat atas dasar: a. kesepakatan kedua belah pihak; b. kemampuan atau kecakapan melakukan perbuatan hukum; c. adanya pekerjaan yang diperjanjikan; dan d. pekerjaan yang diperjanjikan tidak bertentangan dengan ketertiban umum, kesusilaan, dan peraturan perundang- undangan yang berlaku. (2) Perjanjian kerja yang dibuat oleh para pihak yang bertentangan dengan ketentuan sebagaimana dimaksud dalam ayat (1) huruf a dan b dapat dibatalkan. (3) Perjanjian kerja yang dibuat oleh para pihak yang bertentangan dengan ketentuan sebagaimana dimaksud dalam ayat (1) huruf c dan d batal demi hukum."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 53,Segala hal dan/atau biaya yang diperlukan bagi pelaksanaan pembuatan perjanjian kerja dilaksanakan oleh dan menjadi tanggung jawab pengusaha.
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 54,"(1) Perjanjian kerja yang dibuat secara tertulis sekurangkurangnya memuat: a. nama, alamat perusahaan, dan jenis usaha; b. nama, jenis kelamin, umur, dan alamat pekerja/buruh; c. jabatan atau jenis pekerjaan; d. tempat pekerjaan; e. besarnya upah dan cara pembayarannya; f. syaratsyarat kerja yang memuat hak dan kewajiban pengusaha dan pekerja/buruh; g. mulai dan jangka waktu berlakunya perjanjian kerja; h. tempat dan tanggal perjanjian kerja dibuat; dan i. tanda tangan para pihak dalam perjanjian kerja. (2) Ketentuan dalam perjanjian kerja sebagaimana dimaksud dalam ayat (1) huruf e dan f, tidak boleh bertentangan dengan peraturan perusahaan, perjanjian kerja bersama, dan peraturan perundang-undangan yang berlaku. (3) Perjanjian kerja sebagaimana dimaksud dalam ayat (1) dibuat sekurangkurangnya rangkap 2 (dua), yang mempunyai kekuatan hukum yang sama, serta pekerja/buruh dan pengusaha masingmasing mendapat 1 (satu) perjanjian kerja."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 55,"Perjanjian kerja tidak dapat ditarik kembali dan/atau diubah, kecuali atas persetujuan para pihak."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 56,ditjen Peraturan Perundang-undangan(2) Perjanjian kerja untuk waktu tertentu sebagaimana dimaksud dalam ayat (1) didasarkan atas: a. jangka waktu; atau b. selesainya suatu pekerjaan tertentu.
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 57,"(1) Perjanjian kerja untuk waktu tertentu dibuat secara tertulis serta harus menggunakan bahasa Indonesia dan huruf latin. (2) Perjanjian kerja untuk waktu tertentu yang dibuat tidak tertulis bertentangan dengan ketentuan sebagaimana dimaksud dalam ayat (1) dinyatakan sebagai perjanjian kerja untuk waktu tidak tertentu. (3) Dalam hal perjanjian kerja dibuat dalam bahasa Indonesia dan bahasa asing, apabila kemudian terdapat perbedaan penafsiran antara keduanya, maka yang berlaku perjanjian kerja yang dibuat dalam bahasa Indonesia."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 58,"(1) Perjanjian kerja untuk waktu tertentu tidak dapat mensyaratkan adanya masa percobaan kerja. (2) Dalam hal disyaratkan masa percobaan kerja dalam perjanjian kerja sebagaimana dimaksud dalam ayat (1), masa percobaan kerja yang disyaratkan batal demi hukum."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 59,"(1) Perjanjian kerja untuk waktu tertentu hanya dapat dibuat untuk pekerjaan tertentu yang menurut jenis dan sifat atau kegiatan pekerjaannya akan selesai dalam waktu tertentu, yaitu: a. pekerjaan yang sekali selesai atau yang sementara sifatnya; b. pekerjaan yang diperkirakan penyelesaiannya dalam waktu yang tidak terlalu lama dan paling lama 3 (tiga) tahun; c. pekerjaan yang bersifat musiman; atau d. pekerjaan yang berhubungan dengan produk baru, kegiatan baru, atau produk tambahan yang masih dalam percobaan atau penjajakan. (2) Perjanjian kerja untuk waktu tertentu tidak dapat diadakan untuk pekerjaan yang bersifat tetap. (3) Perjanjian kerja untuk waktu tertentu dapat diperpanjang atau diperbaharui. (4) Perjanjian kerja waktu tertentu yang didasarkan atas jangka waktu tertentu dapat diadakan untuk paling lama 2 (dua) tahun dan hanya boleh diperpanjang 1 (satu) kali untuk jangka waktu paling lama 1 (satu) tahun. (5) Pengusaha yang bermaksud memperpanjang perjanjian kerja waktu tertentu tersebut, paling lama 7 (tujuh) hari sebelum perjanjian kerja waktu tertentu berakhir telah memberitahukan maksudnya secara tertulis kepada pekerja/buruh yang bersangkutan. (6) Pembaruan perjanjian kerja waktu tertentu hanya dapat diadakan setelah melebihi masa tenggang waktu 30 (tiga puluh) hari berakhirnya perjanjian kerja waktu tertentu yang lama, pembaruan perjanjian kerja waktu tertentu ini hanya boleh dilakukan 1 (satu) kali dan paling lama 2 (dua) tahun. (7) Perjanjian kerja untuk waktu tertentu yang tidak memenuhi ketentuan sebagaimana dimaksud dalam ayat (1), ayat (2), ayat (4), ayat (5), dan ayat (6) maka demi hukum menjadi perjanjian kerja waktu tidak tertentu. (8) Hal-hal lain yang belum diatur dalam Pasal ini akan diatur lebih lanjut dengan Keputusan Menteri."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 60,"(1) Perjanjian kerja untuk waktu tidak tertentu dapat mensyaratkan masa percobaan kerja paling lama 3 (tiga) bulan. (2) Dalam masa percobaan kerja sebagaimana dimaksud dalam ayat (1), pengusaha dilarang membayar upah di bawah upah minimum yang berlaku."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 61,"(1) Perjanjian kerja berakhir apabila: a. pekerja meninggal dunia; b. berakhirnya jangka waktu perjanjian kerja; c. adanya putusan pengadilan dan/atau putusan atau penetapan lembaga penyelesaian perselisihan hubungan industrial yang telah mempunyai kekuatan hukum tetap; atau d. adanya keadaan atau kejadian tertentu yang dicantumkan dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama yang dapat menyebabkan berakhirnya hubungan kerja. (2) Perjanjian kerja tidak berakhir karena meninggalnya pengusaha atau ber-alihnya hak atas perusahaan yang disebabkan penjualan, pewarisan, atau hibah. (3) Dalam hal terjadi pengalihan perusahaan maka hak-hak pekerja/buruh menjadi tanggung jawab pengusaha baru, kecuali ditentukan lain dalam perjanjian pengalihan yang tidak mengurangi hak-hak pekerja/buruh. (4) Dalam hal pengusaha, orang perseorangan, meninggal dunia, ahli waris pengusaha dapat mengakhiri perjanjian kerja setelah merundingkan dengan pekerja/buruh. (5) Dalam hal pekerja/buruh meninggal dunia, ahli waris pekerja/ buruh berhak mendapatkan hakhaknya sesuai dengan peraturan perundang-undangan yang berlaku atau hakhak yang telah diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama. ditjen Peraturan Perundang-undanganApabila salah satu pihak mengakhiri hubungan kerja sebelum berakhirnya jangka waktu yang ditetapkan dalam perjanjian kerja waktu tertentu, atau berakhirnya hubungan kerja bukan karena ketentuan sebagaimana dimaksud dalam Pasal 61 ayat (1), pihak yang mengakhiri hubungan kerja diwajibkan membayar ganti rugi kepada pihak lainnya sebesar upah pekerja/buruh sampai batas waktu berakhirnya jangka waktu perjanjian kerja."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 63,"(1) Dalam hal perjanjian kerja waktu tidak tertentu dibuat secara lisan, maka pengusaha wajib membuat surat pengangkatan bagi pekerja/buruh yang bersangkutan. (2) Surat pengangkatan sebagaimana dimaksud dalam ayat (1), sekurang kurangnya memuat keterangan: a. nama dan alamat pekerja/buruh; b. tanggal mulai bekerja; c. jenis pekerjaan; dan d. besarnya upah."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 64,Perusahaan dapat menyerahkan sebagian pelaksanaan pekerjaan kepada perusahaan lainnya melalui perjanjian pemborongan pekerjaan atau penyedia-an jasa pekerja/buruh yang dibuat secara tertulis.
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 65,"(1) Penyerahan sebagian pelaksanaan pekerjaan kepada perusahaan lain dilaksanakan melalui perjanjian pemborongan pekerjaan yang dibuat secara tertulis. (2) Pekerjaan yang dapat diserahkan kepada perusahaan lain sebagaimana dimaksud dalam ayat (1) harus memenuhi syarat-syarat sebagai berikut: a. dilakukan secara terpisah dari kegiatan utama; b. dilakukan dengan perintah langsung atau tidak langsung dari pemberi pekerjaan; c. merupakan kegiatan penunjang perusahaan secara keseluruhan; dan d. tidak menghambat proses produksi secara langsung. (3) Perusahaan lain sebagaimana dimaksud dalam ayat (1) harus berbentuk badan hukum. (4) Perlindungan kerja dan syarat-syarat kerja bagi pekerja/buruh pada perusahaan lain sebagaimana dimaksud dalam ayat (2) sekurang-kurangnya sama dengan perlindungan kerja dan syarat-syarat kerja pada perusahaan pemberi pekerjaan atau sesuai dengan peraturan perundang-undangan yang berlaku. (5) Perubahan dan/atau penambahan syarat-syarat sebagaimana dimaksud dalam ayat (2) diatur lebih lanjut dengan Keputusan Menteri. (6) Hubungan kerja dalam pelaksanaan pekerjaan sebagaimana dimaksud dalam ayat (1) diatur dalam perjanjian kerja secara tertulis antara perusahaan lain dan pekerja/buruh yang dipekerjakannya. (7) Hubungan kerja sebagaimana dimaksud dalam ayat (6) dapat didasarkan atas perjanjian kerja waktu tidak tertentu atau perjanjian kerja waktu tertentu apabila memenuhi persyaratan sebagaimana dimaksud dalam Pasal 59. (8) Dalam hal ketentuan sebagaimana dimaksud dalam ayat (2) dan ayat (3) tidak terpenuhi, maka demi hukum status hubungan kerja pekerja/buruh dengan perusahaan penerima pemborongan beralih menjadi hubungan kerja pekerja/buruh dengan perusahaan pemberi pekerjaan. (9) Dalam hal hubungan kerja beralih ke perusahaan pemberi pekerjaan sebagaimana dimaksud dalam ayat (8), maka hubungan kerja pekerja/buruh dengan pemberi pekerjaan sesuai dengan hubungan kerja sebagaimana dimaksud dalam ayat (7)."
UU_No_13_Tahun_2003_cleaned.txt,BAB IX: HUBUNGAN KERJA,PASAL 66,"(1) Pekerja/buruh dari perusahaan penyedia jasa pekerja/buruh tidak boleh digunakan oleh pemberi kerja untuk melaksanakan kegiatan pokok atau kegiatan yang berhubungan langsung dengan proses produksi, kecuali untuk kegiatan jasa penunjang atau kegiatan yang tidak berhubungan langsung dengan proses produksi. (2) Penyedia jasa pekerja/buruh untuk kegiatan jasa penunjang atau kegiatan yang tidak berhubungan langsung dengan proses produksi harus memenuhi syarat sebagai berikut: a. adanya hubungan kerja antara pekerja/buruh dan perusahaan penyedia jasa pekerja/buruh; b. perjanjian kerja yang berlaku dalam hubungan kerja sebagaimana dimaksud pada huruf a adalah perjanjian kerja untuk waktu tertentu yang memenuhi persyaratan sebagaimana dimaksud dalam Pasal 59 dan/atau perjanjian kerja waktu tidak tertentu yang dibuat secara tertulis dan ditandatangani oleh kedua belah pihak; c. perlindungan upah dan kesejahteraan, syarat-syarat kerja, serta perselisihan yang timbul menjadi tanggung jawab perusahaan penyedia jasa pekerja/buruh; dan d. perjanjian antara perusahaan pengguna jasa pekerja/buruh dan perusahaan lain yang bertindak sebagai perusahaan penyedia jasa pekerja/buruh dibuat secara tertulis dan wajib memuat pasal-pasal sebagaimana dimaksud dalam Undang-undang ini. (3) Penyedia jasa pekerja/buruh merupakan bentuk usaha yang berbadan hukum dan memiliki izin dari instansi yang bertanggung jawab di bidang ketenagakerjaan. ditjen Peraturan Perundang-undanganterpenuhi, maka demi hukum status hubungan kerja antara pekerja/buruh dan perusahaan penyedia jasa pekerja/buruh beralih menjadi hubungan kerja antara pekerja/buruh dan perusahaan pemberi pekerjaan. BAB X : PERLINDUNGAN, PENGUPAHAN, DAN KESEJAHTERAAN Bagian Kesatu Perlindungan Paragraf 1 Penyandang Cacat"
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 67,(1) Pengusaha yang mempekerjakan tenaga kerja penyandang cacat wajib memberikan perlindungan sesuai dengan jenis dan derajat kecacatannya. (2) Pemberian perlindungan sebagaimana dimaksud dalam ayat (1) dilaksanakan sesuai dengan peraturan perundang- undangan yang berlaku. Paragraf 2 Anak
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 68,Pengusaha dilarang mempekerjakan anak.
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 69,"(1) Ketentuan sebagaimana dimaksud dalam Pasal 68 dapat dikecualikan bagi anak yang berumur antara 13 (tiga belas) tahun sampai dengan 15 (lima belas) tahun untuk melakukan pekerjaan ringan sepanjang tidak mengganggu perkembangan dan kesehatan fisik, mental, dan sosial. (2) Pengusaha yang mempekerjakan anak pada pekerjaan ringan sebagaimana dimaksud dalam ayat (1) harus memenuhi persyaratan: a. izin tertulis dari orang tua atau wali; b. perjanjian kerja antara pengusaha dengan orang tua atau wali; c. waktu kerja maksimum 3 (tiga) jam; d. dilakukan pada siang hari dan tidak mengganggu waktu sekolah; e. keselamatan dan kesehatan kerja; f. adanya hubungan kerja yang jelas; dan g. menerima upah sesuai dengan ketentuan yang berlaku. (3) Ketentuan sebagaimana dimaksud dalam ayat (2) huruf a, b, f, dan g dikecualikan bagi anak yang bekerja pada usaha keluarganya."
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 70,(1) Anak dapat melakukan pekerjaan di tempat kerja yang merupakan bagian dari kurikulum pendidikan atau pelatihan yang disahkan oleh pejabat yang berwenang. (2) Anak sebagaimana dimaksud dalam ayat (1) paling sedikit berumur 14 (empat belas) tahun. (3) Pekerjaan sebagaimana dimaksud dalam ayat (1) dapat dilakukan dengan syarat: a. diberi petunjuk yang jelas tentang cara pelaksanaan pekerjaan serta bimbingan dan pengawasan dalam melaksanakan pekerjaan; dan b. diberi perlindungan keselamatan dan kesehatan kerja.
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 71,"(1) Anak dapat melakukan pekerjaan untuk mengembangkan bakat dan minatnya. (2) Pengusaha yang mempekerjakan anak sebagaimana dimaksud dalam ayat (1) wajib memenuhi syarat: a. di bawah pengawasan langsung dari orang tua atau wali; b. waktu kerja paling lama 3 (tiga) jam sehari; dan c. kondisi dan lingkungan kerja tidak mengganggu perkembangan fisik, mental, sosial, dan waktu sekolah. (3) Ketentuan mengenai anak yang bekerja untuk mengembangkan bakat dan minat sebagaimana dimaksud dalam ayat (1) dan ayat (2) diatur dengan Keputusan Menteri."
UU_No_13_Tahun_2003_cleaned.txt,"BAB X: PERLINDUNGAN, PENGUPAHAN, DAN",PASAL 72,"Dalam hal anak dipekerjakan bersama-sama dengan pekerja/buruh dewasa, maka tempat kerja anak harus dipisahkan dari ditjen Peratura"
